stream_index,label,kitsune_tanh_rmse,tenko_fused,tenko_nd_g,tenko_nd_s
64200,0,0.004235,1.111904,2.132978,0.090830
64215,0,0.007077,0.127587,0.168882,0.086292
64230,0,0.002402,1.151852,2.212609,0.091095
64245,0,0.002800,1.158459,2.212644,0.104275
64260,0,0.004059,1.065532,2.023496,0.107567
64275,0,0.004056,0.049554,0.000000,0.099108
64290,0,0.003569,1.154608,2.212656,0.096559
64305,0,0.003658,0.861086,1.615023,0.107148
64320,0,0.003984,1.038774,1.962252,0.115296
64335,0,0.017356,2.311172,4.517077,0.105267
64350,0,0.006229,0.859343,1.611221,0.107465
64365,0,0.022264,0.050002,0.000000,0.100004
64380,0,0.019693,0.050852,0.000000,0.101704
64395,0,0.004824,1.183702,2.276250,0.091154
64410,0,0.005911,0.043501,0.000000,0.087003
64425,0,0.002405,1.147039,2.212794,0.081285
64440,0,0.003150,1.146476,2.212819,0.080132
64455,0,0.008238,2.287603,4.492714,0.082493
64470,0,0.008311,1.097943,2.113462,0.082424
64485,0,0.008316,2.264461,4.434566,0.094357
64500,0,0.016935,1.328026,2.555681,0.100370
64515,0,0.003059,0.854851,1.603074,0.106629
64530,0,0.003292,0.047504,0.000000,0.095009
64545,0,0.003671,0.845885,1.599736,0.092034
64560,0,0.004050,1.147081,2.197867,0.096296
64575,0,0.004705,0.154846,0.213830,0.095861
64590,0,0.003577,1.148255,2.212910,0.083600
64605,0,0.002536,1.153119,2.212928,0.093309
64620,0,0.002805,1.149855,2.212965,0.086745
64635,0,0.022242,1.336867,2.574923,0.098812
64650,0,0.003577,1.748490,2.212980,1.284000
64665,0,0.003372,1.745706,2.210913,1.280499
64680,0,0.003045,1.748785,2.213047,1.284522
64695,0,0.003624,0.640702,0.000000,1.281403
64710,0,0.005360,0.992005,0.699795,1.284215
64725,0,0.002461,1.443210,1.606159,1.280261
64740,0,0.039047,0.051694,0.000000,0.103387
64755,0,0.004285,0.051621,0.000000,0.103242
64770,0,0.003808,1.087357,2.081039,0.093675
64785,0,0.008930,0.178529,0.274089,0.082968
64800,0,0.018570,0.046742,0.000000,0.093483
64815,0,0.005408,0.404204,0.697276,0.111131
64830,0,0.002398,1.163437,2.213149,0.113726
64845,0,0.009619,1.165219,2.213170,0.117268
64860,0,0.017756,2.734560,5.354115,0.115005
64875,0,0.003468,0.062666,0.000000,0.125331
64890,0,0.004604,0.865622,1.601616,0.129627
64905,0,0.003848,1.158669,2.213205,0.104134
64920,0,0.005564,0.261219,0.422494,0.099944
64935,0,0.003790,0.046973,0.000000,0.093946
64950,0,0.004043,0.056848,0.000000,0.113696
64965,0,0.003420,0.838711,1.590415,0.087006
64980,0,0.004344,0.058145,0.000000,0.116289
64995,0,0.003096,1.151335,2.213252,0.089419
65010,0,0.004046,0.052850,0.000000,0.105699
65025,0,0.003260,0.830142,1.578462,0.081823
65040,0,0.004240,1.073207,2.034414,0.111999
65055,0,0.002275,0.830143,1.570523,0.089763
65070,0,0.003764,1.185690,2.271926,0.099454
65085,0,0.003683,0.056416,0.000000,0.112831
65100,0,0.003614,0.052198,0.000000,0.104395
65115,0,0.004163,1.098169,2.074928,0.121409
65130,0,0.004851,0.060237,0.000000,0.120475
65145,0,0.003696,0.844139,1.559536,0.128741
65160,0,0.011854,0.063979,0.000000,0.127959
65175,0,0.004639,0.057713,0.000000,0.115425
65190,0,0.003526,0.233194,0.347454,0.118933
65205,0,0.008549,1.075278,2.039284,0.111273
65220,0,0.006206,0.828034,1.550561,0.105507
65235,0,0.008431,1.055026,2.023132,0.086920
65250,0,0.004401,0.814372,1.546601,0.082142
65265,0,0.009121,1.033935,1.999858,0.068012
65280,0,0.003910,1.030742,1.976814,0.084670
65295,0,0.013106,1.019477,1.972031,0.066924
65310,0,0.002509,0.041421,0.000000,0.082843
65325,0,0.004259,0.040520,0.000000,0.081040
65340,0,0.003682,0.819794,1.535679,0.103910
65355,0,0.003445,1.162749,2.225241,0.100257
65370,0,0.004051,0.056569,0.000000,0.113138
65385,0,0.003054,1.454657,2.812264,0.097051
65400,0,0.004620,0.051423,0.000000,0.102845
65415,0,0.004269,0.049841,0.000000,0.099682
65430,0,0.002278,0.815377,1.527917,0.102838
65445,0,0.002729,1.454872,2.811503,0.098241
65460,0,0.004332,1.108588,2.114460,0.102716
65475,0,0.003924,1.047095,1.991130,0.103060
65490,0,0.004241,0.053066,0.000000,0.106132
65505,0,0.002812,1.158193,2.213204,0.103183
65520,0,0.003937,1.056122,2.009260,0.102984
65535,0,0.003325,1.070551,2.048368,0.092733
65550,0,0.003204,0.051938,0.000000,0.103876
65565,0,0.003497,0.915861,1.737266,0.094457
65580,0,0.002623,1.457691,2.814402,0.100980
65595,0,0.003402,0.049219,0.000000,0.098437
65610,0,0.003580,1.154461,2.213179,0.095743
65625,0,0.005110,0.817117,1.537434,0.096800
65640,0,0.009609,1.155869,2.213167,0.098571
65655,0,0.004235,0.046948,0.000000,0.093896
65670,0,0.003260,0.051518,0.000000,0.103037
65685,0,0.004042,0.053081,0.000000,0.106162
65700,0,0.003135,0.816236,1.540634,0.091839
65715,0,0.005133,1.168185,2.230245,0.106125
65730,0,0.003149,1.154002,2.213143,0.094861
65745,0,0.003171,0.046256,0.000000,0.092512
65760,0,0.004753,0.046132,0.000000,0.092263
65775,0,0.004292,0.039575,0.000000,0.079150
65790,0,0.003838,1.125191,2.155913,0.094468
65805,0,0.004205,1.128596,2.164568,0.092624
65820,0,0.010265,1.406767,2.715352,0.098183
65835,0,0.008673,1.361877,2.632042,0.091711
65850,0,0.008328,2.457355,4.824408,0.090303
65865,0,0.006864,1.332812,2.572152,0.093473
65880,0,0.004022,0.822995,1.557752,0.088238
65895,0,0.002543,1.453653,2.815834,0.091473
65910,0,0.002999,0.046212,0.000000,0.092425
65925,0,0.014551,0.052798,0.000000,0.105595
65940,0,0.003725,0.292684,0.483367,0.102002
65955,0,0.003162,1.158316,2.213112,0.103521
65970,0,0.002909,0.047183,0.000000,0.094367
65985,0,0.003021,0.049878,0.000000,0.099757
66000,0,0.005824,1.236908,2.394572,0.079243
66015,0,0.008310,1.001924,1.931216,0.072631
66030,0,0.004234,0.030134,0.000000,0.060269
66045,0,0.008926,2.063516,4.056521,0.070510
66060,0,0.003066,0.811679,1.567454,0.055904
66075,0,0.002968,0.826137,1.569095,0.083179
66090,0,0.014875,0.984554,1.892140,0.076968
66105,0,0.002824,1.149637,2.213113,0.086161
66120,0,0.005458,2.038992,3.989874,0.088111
66135,0,0.003300,0.290417,0.500062,0.080772
66150,0,0.002531,1.151773,2.213113,0.090433
66165,0,0.003161,1.151665,2.213114,0.090216
66180,0,0.003705,0.999563,1.909768,0.089358
66195,0,0.006119,0.307504,0.510119,0.104888
66210,0,0.003764,1.155234,2.211466,0.099003
66225,0,0.003408,0.311726,0.512385,0.111066
66240,0,0.006852,0.311438,0.513592,0.109283
66255,0,0.003114,1.159416,2.208915,0.109917
66270,0,0.005452,2.036819,3.970544,0.103094
66285,0,0.037220,2.005358,3.919517,0.091200
66300,0,0.047920,0.089346,0.000000,0.178692
66315,0,0.051367,0.249811,0.000000,0.499623
66330,0,0.098328,2.236042,3.930119,0.541966
66345,0,0.062142,0.310686,0.000000,0.621372
66360,0,0.063829,0.431281,0.000000,0.862561
66375,0,0.002768,0.420233,0.000000,0.840466
66390,0,0.003746,0.429622,0.000000,0.859244
66405,0,0.008744,0.397147,0.000000,0.794294
66420,0,0.003980,1.348092,2.008233,0.687951
66435,0,0.023253,0.321658,0.000000,0.643316
66450,0,0.018657,0.228538,0.000000,0.457077
66465,0,0.015027,0.108708,0.000000,0.217416
66480,0,0.002545,1.519938,2.817483,0.222393
66495,0,0.002914,0.107864,0.000000,0.215728
66510,0,0.003151,1.215664,2.213098,0.218229
66525,0,0.003272,1.346246,2.479825,0.212666
66540,0,0.004275,0.105607,0.000000,0.211213
66555,0,0.002964,0.870312,1.599411,0.141213
66570,0,0.002813,1.164610,2.213092,0.116128
66585,0,0.004204,0.055226,0.000000,0.110452
66600,0,0.003347,0.057622,0.000000,0.115245
66615,0,0.003829,0.059419,0.000000,0.118838
66630,0,0.005303,0.859698,1.606187,0.113208
66645,0,0.004434,0.866571,1.607603,0.125540
66660,0,0.007030,0.321342,0.535468,0.107215
66675,0,0.003989,1.188266,2.255720,0.120812
66690,0,0.003930,0.860735,1.608561,0.112909
66705,0,0.002983,0.861091,1.610947,0.111235
66720,0,0.004029,0.859286,1.612309,0.106262
66735,0,0.002277,0.861200,1.613701,0.108699
66750,0,0.004814,0.053717,0.000000,0.107434
66765,0,0.004043,0.066294,0.000000,0.132587
66780,0,0.018355,0.101385,0.000000,0.202770
66795,0,0.003974,0.934144,1.641959,0.226328
66810,0,0.004588,0.110828,0.000000,0.221656
66825,0,0.004332,0.111807,0.000000,0.223615
66840,0,0.006900,0.918371,1.617288,0.219453
66855,0,0.009611,1.209891,2.213044,0.206738
66870,0,0.003955,1.096586,2.005868,0.187303
66885,0,0.003323,1.142754,2.166354,0.119153
66900,0,0.003577,1.156022,2.213039,0.099004
66915,0,0.052003,2.450983,4.808521,0.093445
66930,0,0.045102,2.531503,4.973217,0.089788
66945,0,0.004394,0.856222,1.624115,0.088330
66960,0,0.050041,1.042730,1.989665,0.095794
66975,0,0.005531,0.388173,0.671339,0.105007
66990,0,0.003101,1.311026,2.481259,0.140794
67005,0,0.037033,3.062924,5.938653,0.187196
67020,0,0.009133,0.390686,0.624696,0.156676
67035,0,0.002974,0.907451,1.626309,0.188593
67050,0,0.006596,0.412074,0.660588,0.163560
67065,0,0.003059,1.201736,2.213015,0.190458
67080,0,0.003494,0.379508,0.630337,0.128678
67095,0,0.005067,1.246534,2.335279,0.157790
67110,0,0.003576,1.160573,2.213013,0.108133
67125,0,0.004325,0.065075,0.000000,0.130149
67140,0,0.003151,1.161369,2.213005,0.109732
67155,0,0.005344,0.373412,0.615121,0.131703
67170,0,0.042488,0.051949,0.000000,0.103898
67185,0,0.002813,0.064771,0.000000,0.129542
67200,0,0.003693,0.867732,1.639858,0.095606
67215,0,0.020699,0.062364,0.000000,0.124728
67230,0,0.019456,1.299375,2.474850,0.123899
67245,0,0.026243,1.177692,2.227021,0.128363
67260,0,0.008291,0.366442,0.621596,0.111289
67275,0,0.007675,1.179901,2.238063,0.121739
67290,0,0.045657,0.053539,0.000000,0.107079
67305,0,0.021023,0.080644,0.000000,0.161288
67320,0,0.002816,0.876986,1.643454,0.110518
67335,0,0.002825,1.170210,2.212992,0.127428
67350,0,0.003219,1.304069,2.484155,0.123983
67365,0,0.006871,0.352637,0.578854,0.126420
67380,0,0.003969,1.295888,2.455048,0.136727
67395,0,0.021139,1.184472,2.232637,0.136308
67410,0,0.038460,0.073580,0.000000,0.147159
67425,0,0.005627,2.081988,4.030810,0.133166
67440,0,0.002822,1.179534,2.213002,0.146067
67455,0,0.006655,0.344799,0.550285,0.139312
67470,0,0.003837,1.300011,2.463401,0.136621
67485,0,0.004470,0.884152,1.639040,0.129263
67500,0,0.005152,1.078253,2.039942,0.116564
67515,0,0.002818,1.158487,2.213025,0.103949
67530,0,0.004004,1.291630,2.499133,0.084127
67545,0,0.006016,0.319223,0.553685,0.084760
67560,0,0.003377,0.047539,0.000000,0.095077
67575,0,0.002740,1.286379,2.478511,0.094247
67590,0,0.003644,0.055511,0.000000,0.111022
67605,0,0.004399,0.870841,1.631218,0.110463
67620,0,0.006062,0.337496,0.557419,0.117574
67635,0,0.030017,3.203485,6.296890,0.110079
67650,0,0.004215,1.016470,1.906812,0.126127
67665,0,0.004230,0.060635,0.000000,0.121270
67680,0,0.002811,1.173012,2.213084,0.132940
67695,0,0.002672,1.448661,2.784846,0.112476
67710,0,0.003577,1.170265,2.213088,0.127442
67725,0,0.006122,0.339417,0.564392,0.114441
67740,0,0.003161,1.164205,2.213100,0.115311
67755,0,0.005013,3.331999,6.538069,0.125929
67770,0,0.031288,1.434148,2.697779,0.170517
67785,0,0.004055,0.082434,0.000000,0.164868
67800,0,0.004097,1.102317,2.011784,0.192850
67815,0,0.025171,1.639377,3.065492,0.213262
67830,0,0.005103,0.914299,1.619928,0.208670
67845,0,0.009617,1.218206,2.213114,0.223297
67860,0,0.003045,1.199393,2.213125,0.185660
67875,0,0.004194,0.448196,0.712251,0.184141
67890,0,0.003661,0.436560,0.718119,0.155000
67905,0,0.004028,0.880989,1.615895,0.146084
67920,0,0.003044,1.155359,2.213144,0.097574
67935,0,0.005281,1.873410,3.650689,0.096132
67950,0,0.003292,0.043705,0.000000,0.087410
67965,0,0.016774,0.045321,0.000000,0.090643
67980,0,0.003818,0.406842,0.725691,0.087993
67995,0,0.004455,0.043831,0.000000,0.087662
68010,0,0.004263,0.044782,0.000000,0.089565
68025,0,0.002944,0.852907,1.617158,0.088656
68040,0,0.003666,0.858564,1.618699,0.098429
68055,0,0.018984,0.041412,0.000000,0.082823
68070,0,0.014703,0.051396,0.000000,0.102792
68085,0,0.008687,0.411790,0.741620,0.081960
68100,0,0.008250,0.420229,0.748936,0.091522
68115,0,0.004203,0.986329,1.903918,0.068741
68130,0,0.005645,1.305603,2.538811,0.072394
68145,0,0.014059,0.850986,1.623698,0.078275
68160,0,0.038941,0.853734,1.623740,0.083729
68175,0,0.003031,1.150277,2.213203,0.087351
68190,0,0.020106,4.442169,8.089912,0.794426
68205,0,0.019915,4.751113,8.567383,0.934843
68220,0,0.029856,0.413377,0.000000,0.826754
68235,0,0.007642,0.762462,0.575778,0.949147
68250,0,0.006242,0.701270,0.576556,0.825984
68265,0,0.003596,1.580573,2.213207,0.947940
68280,0,0.015072,0.172885,0.000000,0.345771
68295,0,0.004850,1.378641,2.506987,0.250295
68310,0,0.004236,0.079753,0.000000,0.159506
68325,0,0.002894,0.854673,1.602479,0.106868
68340,0,0.005526,0.048178,0.000000,0.096357
68355,0,0.003833,0.052850,0.000000,0.105699
68370,0,0.003155,1.056054,2.025220,0.086887
68385,0,0.005466,0.325164,0.565678,0.084650
68400,0,0.006334,0.338649,0.577615,0.099682
68415,0,0.003903,0.041232,0.000000,0.082464
68430,0,0.005354,0.044678,0.000000,0.089356
68445,0,0.002808,1.148573,2.213202,0.083943
68460,0,0.004073,1.058032,2.020110,0.095954
68475,0,0.004128,1.051821,2.014372,0.089269
68490,0,0.003879,0.842840,1.581135,0.104544
68505,0,0.005946,0.332412,0.579142,0.085682
68520,0,0.004021,0.838497,1.572510,0.104485
68535,0,0.014736,0.047985,0.000000,0.095969
68550,0,0.007449,0.055233,0.000000,0.110465
68565,0,0.002850,1.072614,2.046699,0.098528
68580,0,0.013938,0.045090,0.000000,0.090180
68595,0,0.006367,0.826908,1.560583,0.093233
68610,0,0.002810,1.162953,2.213182,0.112724
68625,0,0.003070,1.165478,2.213181,0.117774
68640,0,0.005797,0.353341,0.580001,0.126680
68655,0,0.013213,2.011573,3.821269,0.201878
68670,0,0.004135,1.123548,2.014800,0.232296
68685,0,0.004202,0.123771,0.000000,0.247542
68700,0,0.005116,0.890415,1.546627,0.234202
68715,0,0.003435,1.130781,2.022281,0.239280
68730,0,0.006317,0.509704,0.797921,0.221487
68745,0,0.003241,0.518830,0.801356,0.236304
68760,0,0.004231,1.079845,2.014083,0.145607
68775,0,0.006174,0.845272,1.535400,0.155144
68790,0,0.005899,0.356081,0.582189,0.129972
68805,0,0.003843,0.077027,0.000000,0.154053
68820,0,0.021073,0.063053,0.000000,0.126107
68835,0,0.002190,1.241945,2.345061,0.138829
68850,0,0.003248,1.280399,2.456509,0.104290
68865,0,0.008665,0.458042,0.816554,0.099529
68880,0,0.003026,1.073039,2.034640,0.111439
68895,0,0.003658,0.458348,0.820356,0.096339
68910,0,0.006222,0.818843,1.529062,0.108624
68925,0,0.004241,0.054388,0.000000,0.108775
68940,0,0.004140,1.067450,2.013039,0.121862
68955,0,0.003403,0.473497,0.826031,0.120964
68970,0,0.003579,1.166048,2.213135,0.118961
68985,0,0.006452,0.347058,0.585194,0.108922
69000,0,0.007838,0.858923,1.614025,0.103821
69015,0,0.007244,0.342689,0.585658,0.099719
69030,0,0.007411,0.813439,1.533335,0.093543
69045,0,0.007427,0.338143,0.585935,0.090351
69060,0,0.004043,0.039060,0.000000,0.078120
69075,0,0.003653,0.814548,1.537463,0.091634
69090,0,0.004100,1.050737,2.013697,0.087776
69105,0,0.004262,0.048947,0.000000,0.097895
69120,0,0.003732,1.156663,2.213102,0.100223
69135,0,0.006972,0.822464,1.541583,0.103346
69150,0,0.004421,0.819612,1.539370,0.099854
69165,0,0.002831,1.160306,2.213086,0.107526
69180,0,0.004099,1.053411,2.014739,0.092083
69195,0,0.004480,0.075588,0.000000,0.151175
69210,0,0.003760,0.829156,1.544018,0.114293
69225,0,0.005662,2.151525,4.107793,0.195256
69240,0,0.005096,0.840291,1.546965,0.133617
69255,0,0.009616,1.203605,2.213072,0.194138
69270,0,0.017381,0.065034,0.000000,0.130067
69285,0,0.003002,1.100240,2.007339,0.193141
69300,0,0.007222,0.354946,0.585972,0.123919
69315,0,0.003845,1.187873,2.213067,0.162679
69330,0,0.004415,0.825521,1.553199,0.097843
69345,0,0.004116,0.053767,0.000000,0.107535
69360,0,0.021207,0.942356,1.768679,0.116033
69375,0,0.002954,1.317287,2.440172,0.194403
69390,0,0.003561,1.108316,2.013168,0.203464
69405,0,0.012123,4.992387,9.748883,0.235891
69420,0,0.003668,0.117546,0.000000,0.235093
69435,0,0.014640,2.389088,4.508942,0.269234
69450,0,0.004029,0.903004,1.557299,0.248708
69465,0,0.014941,0.115279,0.000000,0.230559
69480,0,0.003711,0.959167,1.730870,0.187464
69495,0,0.003664,0.533774,0.883781,0.183767
69510,0,0.003515,1.070535,2.009987,0.131083
69525,0,0.003682,0.844424,1.562536,0.126312
69540,0,0.019550,0.045379,0.000000,0.090758
69555,0,0.003074,0.762980,1.440034,0.085926
69570,0,0.003743,1.050102,2.006933,0.093272
69585,0,0.007871,0.821702,1.565672,0.077732
69600,0,0.004398,0.833616,1.567422,0.099810
69615,0,0.004683,1.248542,2.415042,0.082041
69630,0,0.005488,0.051247,0.000000,0.102494
69645,0,0.002761,0.049914,0.000000,0.099829
69660,0,0.004326,0.058775,0.000000,0.117549
69675,0,0.005197,1.064741,2.016662,0.112819
69690,0,0.004293,1.063952,2.016065,0.111838
69705,0,0.013936,0.055561,0.000000,0.111122
69720,0,0.003823,0.863515,1.572806,0.154225
69735,0,0.016738,0.086593,0.000000,0.173187
69750,0,0.002973,0.877032,1.574551,0.179513
69765,0,0.004323,0.090635,0.000000,0.181270
69780,0,0.003283,1.316875,2.454237,0.179513
69795,0,0.013371,5.020314,9.849530,0.191098
69810,0,0.011338,0.085395,0.000000,0.170790
69825,0,0.002921,1.035317,1.919986,0.150649
69840,0,0.006693,1.303451,2.494259,0.112643
69855,0,0.016210,0.061634,0.000000,0.123267
69870,0,0.002561,0.511421,0.920114,0.102727
69885,0,0.004753,0.060722,0.000000,0.121445
69900,0,0.004129,1.279075,2.462573,0.095577
69915,0,0.010196,0.051073,0.000000,0.102145
69930,0,0.004384,0.045923,0.000000,0.091846
69945,0,0.002816,0.046324,0.000000,0.092649
69960,0,0.006696,1.335806,2.566261,0.105350
69975,0,0.003607,0.518509,0.932619,0.104398
69990,0,0.008281,0.524367,0.936199,0.112536
70005,0,0.026258,0.050254,0.000000,0.100508
70020,0,0.030971,0.088436,0.000000,0.176872
70035,0,0.019900,0.120069,0.000000,0.240139
70050,0,0.016362,5.054693,9.866716,0.242670
70065,0,0.004101,1.408883,2.519807,0.297960
70080,0,0.003845,1.247888,2.212924,0.282852
70095,0,0.011655,5.090688,9.888286,0.293089
70110,0,0.008123,0.614339,0.946200,0.282478
70125,0,0.006515,0.111851,0.000000,0.223703
70140,0,0.003231,1.073141,1.957395,0.188888
70155,0,0.013854,4.985885,9.890985,0.080785
70170,0,0.014053,4.994822,9.896455,0.093189
70185,0,0.003472,0.038188,0.000000,0.076375
70200,0,0.014502,5.002767,9.894001,0.111533
70215,0,0.003042,1.161331,2.212914,0.109747
70230,0,0.015605,4.984513,9.815274,0.153752
70245,0,0.004066,0.095920,0.000000,0.191840
70260,0,0.006217,0.391646,0.586999,0.196292
70275,0,0.020153,1.419911,2.628091,0.211730
70290,0,0.006414,0.895735,1.597889,0.193581
70305,0,0.005123,0.904120,1.600117,0.208122
70320,0,0.005720,1.425132,2.671285,0.178980
70335,0,0.004541,0.076928,0.000000,0.153856
70350,0,0.005899,2.356997,4.590721,0.123274
70365,0,0.003791,0.061443,0.000000,0.122886
70380,0,0.003844,1.169405,2.212914,0.125896
70395,0,0.004324,0.063444,0.000000,0.126887
70410,0,0.011133,0.062330,0.000000,0.124661
70425,0,0.006526,0.354622,0.588299,0.120945
70440,0,0.004875,1.389214,2.653940,0.124489
70455,0,0.003688,0.859543,1.609121,0.109965
70470,0,0.004592,0.540647,0.977260,0.104033
70485,0,0.004231,0.051297,0.000000,0.102594
70500,0,0.003183,0.855249,1.611261,0.099237
70515,0,0.004056,0.050097,0.000000,0.100195
70530,0,0.002980,1.155412,2.212945,0.097879
70545,0,0.024759,0.849636,1.613472,0.085801
70560,0,0.020136,0.043954,0.000000,0.087908
70575,0,0.003665,0.039412,0.000000,0.078824
70590,0,0.003956,0.846621,1.612279,0.080964
70605,0,0.028321,0.039364,0.000000,0.078728
70620,0,0.003092,1.153458,2.212981,0.093935
70635,0,0.003628,0.795617,1.490138,0.101095
70650,0,0.014891,0.609413,1.115866,0.102960
70665,0,0.007714,0.851725,1.609225,0.094224
70680,0,0.003568,1.158598,2.213002,0.104193
70695,0,0.004636,0.058863,0.000000,0.117725
70710,0,0.004319,0.847613,1.606816,0.088411
70725,0,0.014118,0.057113,0.000000,0.114225
70740,0,0.004315,0.038186,0.000000,0.076372
70755,0,0.003674,0.050951,0.000000,0.101902
70770,0,0.005148,0.845577,1.604547,0.086606
70785,0,0.003618,0.849040,1.604024,0.094056
70800,0,0.004055,0.046655,0.000000,0.093310
70815,0,0.002926,1.272111,2.459937,0.084284
70830,0,0.019084,4.870691,9.658698,0.082684
70845,0,0.012729,2.333123,4.569522,0.096723
70860,0,0.004417,0.848106,1.600857,0.095354
70875,0,0.002552,1.425419,2.759441,0.091397
70890,0,0.004266,0.817573,1.549352,0.085795
70905,0,0.004754,0.046200,0.000000,0.092399
70920,0,0.003001,0.845603,1.599695,0.091511
70935,0,0.002400,1.153162,2.213179,0.093146
70950,0,0.002802,1.151277,2.213211,0.089343
70965,0,0.020244,0.040189,0.000000,0.080379
70980,0,0.006614,0.357663,0.591026,0.124300
70995,0,0.012474,2.337454,4.527830,0.147077
71010,0,0.012978,2.343102,4.504426,0.181778
71025,0,0.013574,2.339540,4.490534,0.188545
71040,0,0.002525,1.203682,2.213237,0.194127
71055,0,0.018302,4.819544,9.433905,0.205182
71070,0,0.003177,1.204925,2.213252,0.196597
71085,0,0.005772,0.368950,0.542618,0.195282
71100,0,0.011261,1.089316,2.046350,0.132282
71115,0,0.027871,1.114017,2.096648,0.131387
71130,0,0.002843,0.983476,1.872237,0.094714
71145,0,0.002263,0.858234,1.592674,0.123794
71160,0,0.005358,0.287415,0.489510,0.085321
71175,0,0.003058,1.055744,2.030861,0.080628
71190,0,0.002969,0.800308,1.510503,0.090113
71205,0,0.014987,4.749639,9.408924,0.090355
71220,0,0.009110,0.847321,1.592457,0.102186
71235,0,0.004701,0.044555,0.000000,0.089109
71250,0,0.003522,0.557032,1.021283,0.092782
71265,0,0.002530,1.154164,2.213375,0.094953
71280,0,0.004336,0.051835,0.000000,0.103670
71295,0,0.006327,0.343866,0.592112,0.095619
71310,0,0.007637,0.559264,1.026781,0.091746
71325,0,0.029161,0.843918,1.595915,0.091922
71340,0,0.004228,0.972090,1.860768,0.083413
71355,0,0.011765,0.045618,0.000000,0.091235
71370,0,0.004437,0.828103,1.584191,0.072014
71385,0,0.002826,1.148899,2.213436,0.084363
71400,0,0.004467,0.039062,0.000000,0.078124
71415,0,0.006040,0.559900,1.032736,0.087063
71430,0,0.004426,0.058500,0.000000,0.117000
71445,0,0.005388,0.838181,1.569972,0.106390
71460,0,0.003240,1.279089,2.436062,0.122115
71475,0,0.003600,0.057213,0.000000,0.114427
71490,0,0.004506,1.057880,1.988210,0.127549
71505,0,0.007888,0.358142,0.593132,0.123153
71520,0,0.009447,1.223298,2.313643,0.132952
71535,0,0.036811,0.098024,0.000000,0.196048
71550,0,0.026160,0.101476,0.000000,0.202951
71565,0,0.002555,0.877491,1.549800,0.205183
71580,0,0.030298,0.100996,0.000000,0.201992
71595,0,0.004311,1.044146,1.542941,0.545350
71610,0,0.003424,0.292843,0.000000,0.585686
71625,0,0.006319,0.568361,0.593808,0.542914
71640,0,0.003834,0.799307,1.037366,0.561248
71655,0,0.006551,0.555744,0.594159,0.517329
71670,0,0.018986,1.336231,2.111501,0.560962
71685,0,0.007301,0.410328,0.594420,0.226237
71700,0,0.004735,0.050606,0.000000,0.101213
71715,0,0.003503,0.806985,1.514218,0.099752
71730,0,0.002886,0.049946,0.000000,0.099893
71745,0,0.002763,1.097586,2.095114,0.100057
71760,0,0.007437,0.349537,0.594271,0.104803
71775,0,0.003424,0.050775,0.000000,0.101549
71790,0,0.003580,1.155363,2.213520,0.097206
71805,0,0.004017,1.136442,2.180204,0.092679
71820,0,0.015820,4.711988,9.322948,0.101029
71835,0,0.002808,1.157006,2.213527,0.100485
71850,0,0.003043,1.163739,2.213528,0.113949
71865,0,0.005438,0.067333,0.000000,0.134666
71880,0,0.017277,4.692214,9.210231,0.174197
71895,0,0.003806,1.154254,2.112802,0.195706
71910,0,0.007015,0.392855,0.593605,0.192106
71925,0,0.002488,0.833206,1.471738,0.194675
71940,0,0.004151,0.092144,0.000000,0.184288
71955,0,0.004210,1.813512,3.440599,0.186426
71970,0,0.011654,0.076291,0.000000,0.152583
71985,0,0.004667,1.087679,2.053071,0.122288
72000,0,0.014874,2.225268,4.342955,0.107581
72015,0,0.004235,0.060438,0.000000,0.120876
72030,0,0.002404,1.157777,2.213541,0.102012
72045,0,0.004286,0.059955,0.000000,0.119910
72060,0,0.003270,1.269615,2.444400,0.094830
72075,0,0.003859,1.095325,2.065197,0.125453
72090,0,0.003578,1.155028,2.213552,0.096505
72105,0,0.009614,1.158226,2.213557,0.102894
72120,0,0.004425,0.575756,1.048921,0.102590
72135,0,0.003841,0.575948,1.049328,0.102569
72150,0,0.002492,0.778999,1.460406,0.097592
72165,0,0.004066,0.573758,1.050540,0.096976
72180,0,0.004290,0.050125,0.000000,0.100250
72195,0,0.004005,0.051912,0.000000,0.103825
72210,0,0.003519,0.781908,1.462058,0.101757
72225,0,0.005112,0.780260,1.463551,0.096969
72240,0,0.009650,1.159852,2.213577,0.106126
72255,0,0.002862,1.076715,2.063907,0.089523
72270,0,0.003032,0.050713,0.000000,0.101427
72285,0,0.021681,1.087269,2.081011,0.093527
72300,0,0.006413,0.340844,0.585731,0.095957
72315,0,0.004253,0.048325,0.000000,0.096651
72330,0,0.009700,0.783107,1.468660,0.097554
72345,0,0.002840,1.167984,2.237570,0.098398
72360,0,0.004186,0.054996,0.000000,0.109993
72375,0,0.009762,0.075947,0.000000,0.151894
72390,0,0.003936,0.820813,1.469790,0.171835
72405,0,0.003053,0.811086,1.470920,0.151253
72420,0,0.003838,1.191878,2.213023,0.170733
72435,0,0.003192,0.075350,0.000000,0.150700
72450,0,0.005297,0.887866,1.601154,0.174578
72465,0,0.002801,1.230266,2.315370,0.145161
72480,0,0.005506,1.171737,2.243776,0.099698
72495,0,0.016944,0.045732,0.000000,0.091463
72510,0,0.003317,0.786901,1.475577,0.098224
72525,0,0.012171,1.211145,2.328512,0.093779
72540,0,0.009647,1.153064,2.213557,0.092571
72555,0,0.003343,1.183832,2.252539,0.115125
