packet_index,eval_index,label,rmse,tanh_rmse
63300,8300,0,0.040939328,0.040916471
63400,8400,0,0.04056243,0.040540199
63500,8500,0,0.027456148,0.027449251
63600,8600,0,0.02560252,0.025596927
63700,8700,0,0.025551225,0.025545666
63800,8800,0,0.075367805,0.075225424
63900,8900,0,0.046888496,0.046854165
64000,9000,0,0.043987233,0.043958885
64100,9100,0,0.030115484,0.030106383
64200,9200,0,0.02809484,0.028087451
64300,9300,0,0.031551524,0.031541058
64400,9400,0,0.02938575,0.029377295
64500,9500,0,0.028845875,0.028837877
64600,9600,0,0.029801257,0.029792438
64700,9700,0,0.029355379,0.029346949
64800,9800,0,0.02602804,0.026022164
64900,9900,0,0.032799523,0.032787766
65000,10000,0,0.024301108,0.024296325
65100,10100,0,0.030822881,0.030813124
65200,10200,0,0.018703466,0.018701286
65300,10300,0,0.02830123,0.028293677
65400,10400,0,0.02742291,0.027416038
65500,10500,0,0.033041007,0.033028989
65600,10600,0,0.027445614,0.027438725
65700,10700,0,0.033554515,0.033541928
65800,10800,0,0.064356117,0.064267415
65900,10900,0,0.025689411,0.025683761
66000,11000,0,0.03362877,0.033616099
66100,11100,0,0.037638171,0.037620408
66200,11200,0,0.019276093,0.019273706
66300,11300,0,0.029369484,0.029361042
66400,11400,0,0.048483694,0.04844574
66500,11500,0,0.028817734,0.028809759
66600,11600,0,0.034998931,0.034984647
66700,11700,0,0.032273838,0.032262637
66800,11800,0,0.038558684,0.038539586
66900,11900,0,0.023017015,0.023012951
67000,12000,0,0.039564191,0.03954356
67100,12100,0,0.044894068,0.044863931
67200,12200,0,0.040961983,0.040939088
67300,12300,0,0.051308192,0.051263216
67400,12400,0,0.050402131,0.050359494
67500,12500,0,0.036412155,0.036396071
67600,12600,0,0.042614681,0.042588904
67700,12700,0,0.030986644,0.03097673
67800,12800,0,0.058322523,0.058256485
67900,12900,0,0.030302248,0.030292976
68000,13000,0,0.039931014,0.039909805
68100,13100,0,0.031257108,0.031246933
68200,13200,0,0.03972849,0.039707601
68300,13300,0,0.035611738,0.035596692
68400,13400,0,0.068614735,0.068507258
68500,13500,0,0.040898989,0.0408762
68600,13600,0,0.022018265,0.022014708
68700,13700,0,0.030839564,0.030829791
68800,13800,0,0.041705725,0.041681561
68900,13900,0,0.02895658,0.02894849
69000,14000,0,0.047497642,0.047461956
69100,14100,0,0.061517107,0.061439623
69200,14200,0,0.021827457,0.021823991
69300,14300,0,0.043291426,0.043264401
69400,14400,0,0.03695986,0.03694304
69500,14500,0,0.043581816,0.043554245
69600,14600,0,0.04860347,0.048565234
69700,14700,0,0.027757132,0.027750005
69800,14800,0,0.049427861,0.049387647
69900,14900,0,0.044624114,0.044594518
70000,15000,0,0.031545216,0.031534757
70100,15100,0,0.050378698,0.05033612
70200,15200,0,0.050790688,0.050747058
70300,15300,0,0.041409445,0.041385792
70400,15400,0,0.052882783,0.052833541
70500,15500,0,0.031504148,0.03149373
70600,15600,0,0.046911727,0.046877344
70700,15700,0,0.047133242,0.04709837
70800,15800,0,0.04034956,0.040327677
70900,15900,0,0.021172178,0.021169015
71000,16000,0,0.041535845,0.041511975
71100,16100,0,0.054055138,0.054002551
71200,16200,0,0.03221815,0.032207007
71300,16300,0,0.055068815,0.055013215
71400,16400,0,0.053765984,0.053714235
71500,16500,0,0.025379612,0.025374164
71600,16600,0,0.050345111,0.050302619
71700,16700,0,0.057157492,0.05709533
71800,16800,0,0.034150812,0.034137541
71900,16900,0,0.050677759,0.050634419
72000,17000,0,0.0279423,0.02793503
72100,17100,0,0.057299548,0.057236921
72200,17200,0,0.094633313,0.094351826
72300,17300,0,0.036029119,0.036013537
72400,17400,0,0.033508801,0.033496265
72500,17500,0,0.053445058,0.053394229
72600,17600,0,0.04309216,0.043065506
72700,17700,0,0.05356637,0.053515195
72800,17800,0,0.044101258,0.044072689
72900,17900,0,0.034995994,0.034981714
73000,18000,0,0.10851581,0.10809186
73100,18100,0,0.054298749,0.054245448
73200,18200,0,0.022783829,0.022779888
73300,18300,0,0.11799052,0.117446
73400,18400,0,0.055019403,0.054963953
73500,18500,0,0.045821321,0.04578928
73600,18600,0,0.055240982,0.05518486
73700,18700,0,0.056352424,0.056292849
73800,18800,0,0.035889154,0.035873753
73900,18900,0,0.06274066,0.062658465
74000,19000,0,0.1202447,0.1196685
74100,19100,0,0.027322992,0.027316194
74200,19200,0,0.057363279,0.057300443
74300,19300,0,0.1156295,0.11511691
74400,19400,0,0.05788491,0.057820345
74500,19500,0,0.05940712,0.059337332
74600,19600,0,0.051977615,0.051930857
74700,19700,0,0.048391436,0.048353698
74800,19800,0,0.065825014,0.065730107
74900,19900,0,0.095622198,0.095331817
75000,20000,0,0.038491108,0.03847211
75100,20100,0,0.0666453,0.066546804
75200,20200,0,0.14327969,0.14230721
75300,20300,0,0.040653412,0.040631031
75400,20400,0,0.15818497,0.15687865
75500,20500,0,0.054500483,0.054446586
75600,20600,0,0.068873843,0.068765146
75700,20700,0,0.043034939,0.043008391
75800,20800,0,0.061203045,0.061126741
75900,20900,0,0.062662065,0.062580178
76000,21000,0,0.023684235,0.023679808
76100,21100,0,0.069839221,0.069725895
76200,21200,0,0.042122611,0.042097716
76300,21300,0,0.028616386,0.028608577
76400,21400,0,0.030276169,0.030266922
76500,21500,0,0.18286641,0.18085495
76600,21600,0,0.10311783,0.10275389
76700,21700,0,0.072570002,0.072442875
76800,21800,0,0.024803492,0.024798407
76900,21900,0,0.064790775,0.064700266
77000,22000,0,0.074092957,0.07395767
77100,22100,0,0.066308703,0.066211691
77200,22200,0,0.11357265,0.11308684
77300,22300,0,0.058720095,0.058652698
77400,22400,0,0.066691984,0.066593281
77500,22500,0,0.09925427,0.098929618
77600,22600,0,0.046638932,0.046605145
77700,22700,0,0.024665307,0.024660307
77800,22800,0,0.02624616,0.026240135
77900,22900,0,0.060641547,0.060567322
78000,23000,0,0.048991993,0.048952834
78100,23100,0,0.077797407,0.077640832
78200,23200,0,0.058572882,0.05850599
78300,23300,0,0.070100738,0.069986136
78400,23400,0,0.081287224,0.081108657
78500,23500,0,0.028598927,0.028591133
78600,23600,0,0.078780142,0.078617567
78700,23700,0,0.061928438,0.061849391
78800,23800,0,0.11312973,0.11264956
78900,23900,0,0.062737097,0.062654917
79000,24000,0,0.070667567,0.070550166
79100,24100,0,0.063618505,0.063532816
79200,24200,0,0.070705831,0.070588239
79300,24300,0,0.081891742,0.08170917
79400,24400,0,0.081452921,0.081273262
79500,24500,0,0.060345449,0.060272305
79600,24600,0,0.073295187,0.073164217
79700,24700,0,0.082268153,0.082083056
79800,24800,0,0.18442423,0.1823614
79900,24900,0,0.064124794,0.064037044
80000,25000,0,0.024946989,0.024941815
80100,25100,0,0.12641018,0.12574113
80200,25200,0,0.083568987,0.083374987
80300,25300,0,0.050730134,0.05068666
80400,25400,0,0.085034969,0.084830599
80500,25500,0,0.062786922,0.062704546
80600,25600,0,0.085259603,0.085053612
80700,25700,0,0.13636607,0.13552703
80800,25800,0,0.050072649,0.050030843
80900,25900,0,0.076897211,0.076745999
81000,26000,0,0.087377326,0.087155633
81100,26100,0,0.13895762,0.13807009
81200,26200,0,0.077193177,0.077040215
81300,26300,0,0.079215751,0.07905047
81400,26400,0,0.068985881,0.068876653
81500,26500,0,0.066003675,0.065907994
81600,26600,0,0.089485429,0.089247335
81700,26700,0,0.051932172,0.051885537
81800,26800,0,0.079540552,0.079373233
81900,26900,0,0.05216793,0.052120657
82000,27000,0,0.089791923,0.08955138
82100,27100,0,0.090765463,0.090517028
82200,27200,0,0.10139669,0.10105061
82300,27300,0,0.025903016,0.025897224
82400,27400,0,0.090665985,0.090418364
82500,27500,0,0.080739529,0.080564541
82600,27600,0,0.080958821,0.080782406
82700,27700,0,0.093200035,0.092931117
82800,27800,0,0.052562995,0.05251464
82900,27900,0,0.092714044,0.092449301
83000,28000,0,0.19273602,0.19038443
83100,28100,0,0.03170249,0.031691873
83200,28200,0,0.094173077,0.093895668
83300,28300,0,0.071273893,0.071153448
83400,28400,0,0.16615517,0.16464283
83500,28500,0,0.072348621,0.072222653
83600,28600,0,0.083786906,0.083591387
83700,28700,0,0.073536936,0.073404668
83800,28800,0,0.07034706,0.070231247
83900,28900,0,0.097403878,0.097097002
84000,29000,0,0.09660928,0.096309835
84100,29100,0,0.070811439,0.07069332
84200,29200,0,0.086149351,0.085936857
84300,29300,0,0.071214068,0.071093926
84400,29400,0,0.086222558,0.086009523
84500,29500,0,0.071594079,0.071472006
84600,29600,0,0.14155723,0.14061922
84700,29700,0,0.12450234,0.12386301
84800,29800,0,0.054203684,0.054150662
84900,29900,0,0.087349753,0.08712827
85000,30000,0,0.052299899,0.052252266
85100,30100,0,0.10098245,0.10064059
85200,30200,0,0.12067155,0.12008922
85300,30300,0,0.09348149,0.093210134
85400,30400,0,0.17515413,0.17338466
85500,30500,0,0.13221346,0.13144843
85600,30600,0,0.47784081,0.44451272
85700,30700,0,0.15310384,0.15191866
85800,30800,0,0.090033556,0.08979107
85900,30900,0,0.028339885,0.0283323
86000,31000,0,0.11844693,0.1178961
86100,31100,0,0.17048175,0.1688491
86200,31200,0,0.053396764,0.053346074
86300,31300,0,0.12200848,0.12140666
86400,31400,0,0.052634776,0.052586223
86500,31500,0,0.1040031,0.10362973
86600,31600,0,0.053884717,0.053832625
86700,31700,0,0.10503591,0.10465134
86800,31800,0,0.054341874,0.054288446
86900,31900,0,0.035184813,0.035170301
87000,32000,0,0.10652798,0.10612683
87100,32100,0,0.030150421,0.030141288
87200,32200,0,0.10048099,0.10014418
87300,32300,0,0.093632396,0.093359726
87400,32400,0,0.078029428,0.07787145
87500,32500,0,0.10822751,0.10780692
87600,32600,0,0.16230025,0.16089004
87700,32700,0,0.097388766,0.097082033
87800,32800,0,0.10839007,0.10796758
87900,32900,0,0.057798473,0.057734197
88000,33000,0,0.095643267,0.095352694
88100,33100,0,0.059016855,0.058948432
88200,33200,0,0.20976892,0.20674531
88300,33300,0,0.059845997,0.059774653
88400,33400,0,0.1106965,0.11024656
88500,33500,0,0.083070626,0.08288007
88600,33600,0,0.096879324,0.096577367
88700,33700,0,0.098127642,0.097813892
88800,33800,0,0.099251565,0.098926939
88900,33900,0,0.14725797,0.1462027
89000,34000,0,0.083632757,0.083438313
89100,34100,0,0.11252993,0.11205734
89200,34200,0,0.11332676,0.11284409
89300,34300,0,0.11406054,0.11356846
89400,34400,0,0.035508779,0.035493863
89500,34500,0,0.10915415,0.10872269
89600,34600,0,0.10058239,0.10024457
89700,34700,0,0.065529968,0.065436329
89800,34800,0,0.11617048,0.11565069
89900,34900,0,0.11544321,0.11493309
90000,35000,0,0.035765107,0.035749865
90100,35100,0,0.10211404,0.10176059
90200,35200,0,0.1974373,0.19491121
90300,35300,0,0.06683836,0.066739007
90400,35400,0,0.12363094,0.12300488
90500,35500,0,0.032794811,0.032783059
90600,35600,0,0.10236822,0.10201213
90700,35700,0,0.035439557,0.035424727
90800,35800,0,0.068498515,0.068391583
90900,35900,0,0.088783467,0.088550921
91000,36000,0,0.10450938,0.10413054
91100,36100,0,0.036335586,0.036319604
91200,36200,0,0.11666925,0.11614276
91300,36300,0,0.089934083,0.089692398
91400,36400,0,0.10505816,0.10467334
91500,36500,0,0.067400172,0.067298296
91600,36600,0,0.12223617,0.12163099
91700,36700,0,0.12337699,0.12275476
91800,36800,0,0.090597724,0.090350662
91900,36900,0,0.065916652,0.065821348
92000,37000,0,0.060094165,0.06002193
92100,37100,0,0.093200449,0.092931527
92200,37200,0,0.10844321,0.10802011
92300,37300,0,0.031430032,0.031419687
92400,37400,0,0.064217305,0.064129176
92500,37500,0,0.10813298,0.10771348
92600,37600,0,0.092860484,0.092594487
92700,37700,0,0.10840171,0.10797908
92800,37800,0,0.065039402,0.064947849
92900,37900,0,0.10899305,0.1085635
93000,38000,0,0.11378637,0.11329782
93100,38100,0,0.12539837,0.12474519
93200,38200,0,0.031920537,0.0319097
93300,38300,0,0.067075648,0.066975234
93400,38400,0,0.094538182,0.094257542
93500,38500,0,0.1106376,0.11018837
93600,38600,0,0.066068755,0.065972791
93700,38700,0,0.12660021,0.12592815
93800,38800,0,0.095558442,0.095268639
93900,38900,0,0.12745656,0.12677083
94000,39000,0,0.11164867,0.11118706
94100,39100,0,0.097000953,0.096697861
94200,39200,0,0.038262362,0.038243701
94300,39300,0,0.061863187,0.06178439
94400,39400,0,0.071014729,0.070895592
94500,39500,0,0.097786098,0.097475604
94600,39600,0,0.10961577,0.10917884
94700,39700,0,0.032617426,0.032605863
94800,39800,0,0.069374854,0.06926377
94900,39900,0,0.11441482,0.11391817
95000,40000,0,0.070099982,0.069985384
95100,40100,0,0.05786309,0.057798598
95200,40200,0,0.13206896,0.13130642
95300,40300,0,0.072673093,0.072545425
95400,40400,0,0.03935655,0.039336242
95500,40500,0,0.039945479,0.039924246
95600,40600,0,0.10159811,0.10124998
95700,40700,0,0.10150032,0.10115319
95800,40800,0,0.11070985,0.11025975
95900,40900,0,0.033640733,0.033628049
96000,41000,0,0.072491348,0.072364633
96100,41100,0,0.13417689,0.13337743
96200,41200,0,0.10294629,0.10258415
96300,41300,0,0.11301089,0.11253223
96400,41400,0,0.05687257,0.056811331
96500,41500,0,0.10392079,0.1035483
96600,41600,0,0.12469311,0.12405084
96700,41700,0,0.11469802,0.11419768
96800,41800,0,0.1150098,0.11450538
96900,41900,0,0.13712876,0.13627564
97000,42000,0,0.10702745,0.10662065
97100,42100,0,0.13812702,0.13725522
97200,42200,0,0.11501297,0.11450851
97300,42300,0,0.12082255,0.12023803
97400,42400,0,0.074865192,0.074725636
97500,42500,0,0.12108247,0.12049419
97600,42600,0,0.12087813,0.12029282
97700,42700,0,0.077198115,0.077045124
97800,42800,0,0.16064216,0.15927443
97900,42900,0,0.1305582,0.12982142
98000,43000,0,0.14065422,0.13973395
98100,43100,0,0.061947702,0.061868582
98200,43200,0,0.1269583,0.12628054
98300,43300,0,0.14139348,0.1404587
98400,43400,0,0.14108287,0.14015421
98500,43500,0,0.11019531,0.10975144
98600,43600,0,0.12487314,0.1242281
98700,43700,0,0.12425863,0.12362303
98800,43800,0,0.11181971,0.11135598
98900,43900,0,0.045572645,0.045541121
99000,44000,0,0.042873442,0.042847192
99100,44100,0,0.042246491,0.042221376
99200,44200,0,0.084971975,0.084768058
99300,44300,0,0.085479127,0.085271544
99400,44400,0,0.12049096,0.11991123
99500,44500,0,0.042204248,0.042179208
99600,44600,0,0.14525757,0.14424449
99700,44700,0,0.085166842,0.084961522
99800,44800,0,0.12713968,0.12645903
99900,44900,0,0.086236038,0.086022903
100000,45000,0,0.070748996,0.070631189
100100,45100,0,0.14733327,0.14627639
100200,45200,0,0.037269457,0.037252211
100300,45300,0,0.11690809,0.11637837
100400,45400,0,0.14849024,0.14740841
100500,45500,0,0.14888409,0.14779367
100600,45600,0,0.12890617,0.12819688
100700,45700,0,0.12318186,0.12256257
100800,45800,0,0.052252469,0.052204966
100900,45900,0,0.14963762,0.14853067
101000,46000,0,0.08835027,0.088121105
101100,46100,0,0.046268215,0.046235227
101200,46200,0,0.15078623,0.14965375
101300,46300,0,0.050373084,0.050330521
101400,46400,0,0.13068282,0.12994393
101500,46500,0,0.037154383,0.037137296
101600,46600,0,0.12115642,0.12056707
101700,46700,0,0.090974522,0.090724371
101800,46800,0,0.1325619,0.13179083
101900,46900,0,0.09143429,0.091180336
102000,47000,0,0.15273788,0.15156113
102100,47100,0,0.12171657,0.12111904
102200,47200,0,0.23813373,0.23373221
102300,47300,0,0.28986879,0.28201404
102400,47400,0,0.12297316,0.122357
102500,47500,0,0.03925306,0.039232912
102600,47600,0,0.1392736,0.13838003
102700,47700,0,0.094319248,0.094040548
102800,47800,0,0.1239331,0.12330246
102900,47900,0,0.12375602,0.12312807
103000,48000,0,0.13589318,0.1350628
103100,48100,0,0.12335584,0.12273394
103200,48200,0,0.15619426,0.15493633
103300,48300,0,0.20942859,0.2064195
103400,48400,0,0.048058079,0.048021115
103500,48500,0,0.13638777,0.13554834
103600,48600,0,0.095276734,0.09498948
103700,48700,0,0.045935838,0.045903555
103800,48800,0,0.096282439,0.095986015
103900,48900,0,0.13740204,0.13654383
104000,49000,0,0.09634108,0.096044115
104100,49100,0,0.16002043,0.15866842
104200,49200,0,0.5248174,0.48140953
104300,49300,0,0.13946685,0.13856957
104400,49400,0,0.13879135,0.13790699
104500,49500,0,0.12870577,0.12799977
104600,49600,0,0.12896974,0.12825941
104700,49700,0,0.05081568,0.050771986
104800,49800,0,0.047705507,0.04766935
104900,49900,0,0.046825987,0.046791792
105000,50000,0,0.13098352,0.13023954
105100,50100,0,0.10294719,0.10258504
105200,50200,0,0.14107397,0.14014548
105300,50300,0,0.13105129,0.13030616
105400,50400,0,0.14210024,0.14115145
105500,50500,0,0.12999828,0.12927089
105600,50600,0,0.049079908,0.049040538
105700,50700,0,0.14260022,0.14164143
105800,50800,0,0.16513814,0.16365319
105900,50900,0,0.14758737,0.14652504
106000,51000,0,0.16565056,0.16415185
106100,51100,0,0.047681422,0.04764532
106200,51200,0,0.13630121,0.13546337
106300,51300,0,0.13606002,0.1352266
106400,51400,0,0.048200538,0.048163244
106500,51500,0,0.13156519,0.1308113
106600,51600,0,0.04903368,0.04899442
106700,51700,0,0.16774816,0.16619223
106800,51800,0,0.16842991,0.16685507
106900,51900,0,0.14703689,0.14598634
107000,52000,0,0.13681715,0.13596981
107100,52100,0,0.13698963,0.1361391
107200,52200,0,0.14606469,0.14503472
107300,52300,0,0.11128937,0.11083218
107400,52400,0,0.15163608,0.15048445
107500,52500,0,0.14715215,0.14609913
107600,52600,0,0.054454124,0.054400364
107700,52700,0,0.17118016,0.16952752
107800,52800,0,0.1714855,0.16982407
107900,52900,0,0.051654224,0.051608332
108000,53000,0,0.17201924,0.17034237
108100,53100,0,0.17271166,0.17101462
108200,53200,0,0.042255401,0.04223027
108300,53300,0,0.056390054,0.05633036
108400,53400,0,0.14947194,0.14836864
108500,53500,0,0.14941972,0.14831757
108600,53600,0,0.14997323,0.14885885
108700,53700,0,0.17385815,0.17212736
108800,53800,0,0.11215738,0.11168945
108900,53900,0,0.15109032,0.14995101
109000,54000,0,0.17526865,0.17349573
109100,54100,0,0.14248308,0.14152664
109200,54200,0,0.14291523,0.14195011
109300,54300,0,0.042899355,0.042873057
109400,54400,0,0.047197928,0.047162913
109500,54500,0,0.13445236,0.13364799
109600,54600,0,0.17758739,0.17574377
109700,54700,0,0.17765001,0.17580446
109800,54800,0,0.14298739,0.14202081
109900,54900,0,0.15389115,0.15268771
110000,55000,0,0.17795006,0.17609521
110100,55100,0,0.15682279,0.15554971
110200,55200,0,0.11662797,0.11610203
110300,55300,0,0.082430377,0.082244185
110400,55400,0,0.045605786,0.045574194
110500,55500,0,0.05894418,0.058876009
110600,55600,0,0.14697924,0.14592992
110700,55700,0,0.11872442,0.11816972
110800,55800,0,0.15894877,0.15762356
110900,55900,0,0.11756654,0.11702785
111000,56000,0,0.15687696,0.15560257
111100,56100,0,0.11741837,0.11688171
111200,56200,0,0.14791308,0.14684374
111300,56300,0,0.18250036,0.18050085
111400,56400,0,0.18881011,0.186598
111500,56500,0,0.15118055,0.15003921
111600,56600,0,0.18388593,0.18184094
111700,56700,0,0.050557689,0.050514656
111800,56800,0,0.12147002,0.1208761
111900,56900,0,0.11993751,0.1193657
112000,57000,0,0.18483859,0.18276194
112100,57100,0,0.14297722,0.14201085
112200,57200,0,0.14597358,0.14494552
112300,57300,0,0.15975636,0.15841099
112400,57400,0,0.17579143,0.17400273
112500,57500,0,0.12198174,0.12138031
112600,57600,0,0.16718959,0.16564904
112700,57700,0,0.15203339,0.15087274
112800,57800,0,0.16645237,0.16493196
112900,57900,0,0.12493575,0.12428974
113000,58000,0,0.20491909,0.20209816
113100,58100,0,0.16426341,0.16280178
113200,58200,0,0.045198854,0.0451681
113300,58300,0,0.19098474,0.18869606
113400,58400,0,0.1610575,0.15967922
113500,58500,0,0.056793865,0.05673288
113600,58600,0,0.16439318,0.1629281
113700,58700,0,0.16516335,0.16367773
113800,58800,0,0.15971104,0.1583668
113900,58900,0,0.19270848,0.19035788
114000,59000,0,0.054030035,0.053977521
114100,59100,0,0.1657656,0.16426378
114200,59200,0,0.16565479,0.16415597
114300,59300,0,0.1928755,0.19051884
114400,59400,0,0.17122188,0.16956804
114500,59500,0,0.15547054,0.1542299
114600,59600,0,0.16677952,0.16525019
114700,59700,0,0.16644317,0.164923
114800,59800,0,0.20011524,0.19748607
114900,59900,0,0.05633412,0.056274603
115000,60000,0,0.171214,0.16956039
115100,60100,0,0.20473311,0.20191976
115200,60200,0,0.20427547,0.20148074
115300,60300,0,0.16931539,0.16771577
115400,60400,0,0.20186521,0.1991672
115500,60500,0,0.15735482,0.15606882
115600,60600,0,0.048397088,0.048359337
115700,60700,0,0.17122691,0.16957292
115800,60800,0,0.17263777,0.17094288
115900,60900,0,0.20941688,0.20640829
116000,61000,0,0.056511718,0.056451636
116100,61100,0,0.16031293,0.15895354
116200,61200,0,0.18534599,0.18325235
116300,61300,0,0.16013631,0.15878138
116400,61400,0,0.17766458,0.17581857
116500,61500,0,0.2119646,0.20884618
116600,61600,0,0.047919236,0.047882592
116700,61700,0,0.17737542,0.17553834
116800,61800,0,0.53229296,0.48713189
116900,61900,0,0.13167602,0.13092023
117000,62000,0,0.06061351,0.060539388
117100,62100,0,0.057808759,0.057744449
117200,62200,0,0.29697728,0.28854398
117300,62300,0,0.43398693,0.40864785
117400,62400,0,0.2050687,0.20224165
117500,62500,0,0.16143389,0.16004598
117600,62600,0,0.17698084,0.17515589
117700,62700,0,0.29974525,0.29107947
117800,62800,0,0.17729962,0.17546487
117900,62900,0,0.17638334,0.17457666
118000,63000,0,0.25228288,0.2470634
118100,63100,0,0.13466896,0.13386072
118200,63200,0,0.27589295,0.26909967
118300,63300,0,0.1664978,0.16497615
118400,63400,0,0.18996626,0.18771366
118500,63500,0,0.16685105,0.16531976
118600,63600,0,0.16447999,0.1630126
118700,63700,0,0.18291198,0.18089903
118800,63800,0,0.21397677,0.21076978
118900,63900,0,0.16463051,0.16315912
119000,64000,0,0.049578604,0.049538022
119100,64100,0,0.21103266,0.20795471
119200,64200,0,0.13527287,0.13445376
119300,64300,0,0.052866652,0.052817455
119400,64400,0,0.051316971,0.051271972
119500,64500,0,0.061899963,0.061821025
119600,64600,0,0.13689851,0.13604966
119700,64700,0,0.13667121,0.13582656
119800,64800,0,0.18317341,0.1811519
119900,64900,0,0.056663688,0.056603121
120000,65000,0,0.18218697,0.18019765
120100,65100,0,0.16690533,0.16537256
120200,65200,0,0.18223355,0.18024273
120300,65300,0,0.16746086,0.16591285
120400,65400,0,0.13660369,0.13576029
120500,65500,0,0.20156881,0.19888255
120600,65600,0,0.13736878,0.1365112
120700,65700,0,0.18297413,0.18095915
120800,65800,0,0.16953909,0.16793316
120900,65900,0,0.16802711,0.16646346
121000,66000,0,0.21384129,0.21064031
121100,66100,0,0.18563551,0.18353214
121200,66200,0,0.23559817,0.23133375
121300,66300,0,0.13741363,0.13655521
121400,66400,0,0.063016316,0.062933035
121500,66500,0,0.21460971,0.21137452
121600,66600,0,0.1845504,0.18248337
121700,66700,0,0.061494023,0.061416627
121800,66800,0,0.14011984,0.13920997
121900,66900,0,0.18523679,0.18314681
122000,67000,0,0.1406178,0.13969825
122100,67100,0,0.18521327,0.18312408
122200,67200,0,0.17625424,0.17445149
122300,67300,0,0.060580322,0.060506321
122400,67400,0,0.18617982,0.18405806
122500,67500,0,0.18664032,0.18450291
122600,67600,0,0.17384616,0.17211572
122700,67700,0,0.14255737,0.14159945
122800,67800,0,0.062303332,0.062222843
122900,67900,0,0.051730578,0.051684483
123000,68000,0,0.06434397,0.064255319
123100,68100,0,0.17485752,0.17309695
123200,68200,0,0.18966867,0.18742654
123300,68300,0,0.17450976,0.17275959
123400,68400,0,0.066756272,0.066657285
123500,68500,0,0.14249446,0.1415378
123600,68600,0,0.064922515,0.064831454
123700,68700,0,0.22122353,0.21768392
123800,68800,0,0.23331899,0.22917541
123900,68900,0,0.20776974,0.20483079
124000,69000,0,0.18909721,0.18687509
124100,69100,0,0.063364635,0.063279966
124200,69200,0,0.1837131,0.18167382
124300,69300,0,0.062210831,0.062130699
124400,69400,0,0.19219714,0.18986503
124500,69500,0,0.062877944,0.062795209
124600,69600,0,0.1844425,0.18237905
